AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
-0.007079644851470834,-0.02080496753461869,0.017029402351838252,-0.013513084702145073,-0.01771165455571211,0.008983716854206625,-0.024470378216404298,-0.0029290379261438515,-0.01250335209824427,-0.003597110052149799,-0.009798039085777588,-0.012282344324340277,0.0008552896431821555,-0.02731893326240664,-0.01506631975451489,-0.011314023199069267,-0.012509069287828356,-0.011659601961080845,0.01773293501643458,-0.044403651803207156,0.03947474498101644,-0.025951953960100083,-0.007809521101566741,-0.015763977309201205,-0.0033134634114199146,0.0050981122335913565,-0.06194562010384008,-0.015502586257344131,0.0037559214479943037,0.003996470347099601
-0.02500354482147482,0.006031894515800218,-0.08269617085933034,-0.016838811677359455,0.00027045419935167736,-0.021300397317283615,-0.02938093252548224,-0.014248101210429964,-0.001582630253773476,-0.021156934448016473,-0.01937567663958928,0.01673437735987937,-0.020868059725435706,-0.012245646871116733,0.01572175181054125,-0.023190505818372897,0.014287869623146543,0.009397845290290974,-0.032234268849803294,0.014976927354988012,-0.017600839364810383,-0.0009372176514802488,-0.02333162962246693,0.0011962544237349437,0.03786864166937787,-0.007377839184140034,-0.04724317042003012,-0.017714994026172937,0.00280647074753948,0.005205067170271915
0.004792959023176335,0.01704389430963249,-0.01443541840985152,0.01468039413779354,0.0019828862258171043,0.01168674806565595,0.006301418547597137,0.020563382626384463,-0.00237791651934538,0.023672663224846735,0.023197144187316665,0.019161743620803584,0.01414723113920413,0.007718468671918721,0.022171589819547588,0.01689867865354544,0.0014520507967601404,0.0044240784673252875,0.023959453940206377,0.007188801053628291,0.02199914423825544,0.002680187477770879,0.03615015415062883,0.000730125247090152,0.012929108687106394,0.01811703263530351,0.01350046901835178,0.008251060915297925,0.001632409491168385,0.011168676904289132
-0.0021145818084247203,-0.00616029072753177,0.009922070229506863,-0.006530651433356072,0.011334012386288173,0.0012220525418225048,-0.019142395521832833,-0.01416269536051007,0.01324160293110066,-0.008630023647356322,-0.007052123675912458,0.01205288053539988,0.001222972873281325,-0.005198873815722371,-0.0017538083962963524,-0.009821303435251894,0.001305256066213456,-0.01794708039625814,0.015013293684968954,0.011645400771485015,-0.014729911696401699,-0.0058808173457632895,-0.009666692667442134,-0.0016583141936750145,0.012189190351702184,0.008250993808878615,0.04158019412386871,-0.013795119805130929,-0.006519276174596689,-0.002811579674312892
0.05090668279753996,-0.05135279344141486,0.04004677220394748,-0.0037080995637176484,0.0008004655131756966,-0.014992051906585147,0.006788077314015872,0.02502963673072478,-0.00169888323955536,-0.026622776517805202,0.0053127697111590155,0.0036065751800402612,-0.008278326338532538,0.006422800343180546,-0.0008786269775368227,-6.853979734111615e-05,0.00666182212931532,0.02975536846450111,0.004863781457685734,-0.01671006603797165,-0.0053244744476292905,0.014789014859520888,0.00650733795265368,0.015613594032161116,-0.003862595069480168,0.0090884905006825,-0.02079682581493103,0.006845812838846443,-0.007499331624181926,0.04078133110016058
0.03179373913382988,0.00010543330017620534,0.0036885760119835798,-0.00274073859746371,0.010176006990944897,-0.024782620077595907,-0.03327038654526726,0.009969718788173099,0.002487287990973197,-0.01988360365164643,-0.006899080610134667,-0.0016287472441531836,-0.012087783353036952,-0.008403332884434733,0.005510308857332946,-0.015136431176119403,0.013235471899041507,0.000812667726878713,0.006099977411668345,0.011707069324498498,-0.007810482678871522,-0.01497090397617351,0.00752433863266444,0.004121427841099479,-0.0022809404948621603,-0.008296570581598717,-0.004516223085650584,-0.022517193996198004,0.014167635450888838,-0.0023219082274594793
0.042357895955235314,0.012398942096042864,-0.001971955504762035,0.009160729021826075,0.007873986151036405,-0.001438456119366216,-0.0015361065319317024,0.0270385642061568,0.012078806982139367,-0.003986533456505348,0.0021258407824320535,0.004350519070038361,-0.0012466696728743454,-0.024991928662479235,0.010493877302357735,0.006342694097110968,-0.0012779022304075793,-0.007989398825820282,0.010280754337788744,0.003981484349416808,0.0023040592011676075,-0.002151978322637693,0.010676510503399017,0.00013025714090408869,0.006372682523218431,-0.0018465539389563856,0.025422001053378995,0.014122619344604681,0.004656665822047046,0.005915490314867267
-0.008337425180589553,-0.01089414492208951,-0.006241858073597895,-0.004034464885025346,-0.013791849121260968,-0.019158679648581534,-0.032555853447415406,-0.01560099156426853,-0.010063855813021383,0.0010673350918435354,-0.0028144895805786163,-0.0008250769515943945,0.0006473493247098894,-0.024641950388982647,0.0028269764791251095,0.002770446653300951,0.005828843427227337,-0.0035685541947995114,0.013111416271225584,-0.008179458152007713,-0.0005171863323104597,-0.002291499658872098,-0.0035030879331288123,0.009575979518018585,0.006871742079572973,-0.002303050055145861,0.005898943782200128,-0.0026129666728036405,0.0006951601217672909,0.001928033838526133
0.010872370357086103,-0.0003857639214538411,0.0007681796954406295,0.023562719194635706,0.0294299597224974,0.010207074466072052,-0.004383652148996164,0.010046550087617678,0.0064516274746955204,0.010395404685711984,0.033563228297593506,0.021856315173097496,0.002587114049801942,-0.006474824747772057,-0.0059832555802654674,0.01136222200456527,-0.0005653265016712927,-0.008936708473383237,0.01635449926213539,0.003373750652917673,0.014316578986969253,0.01188875406029588,0.0060419962243181136,0.000709726255148535,0.009899129355249059,-0.0012487002441788908,0.03645444153146693,0.004264767981361217,0.0016211609479681588,-0.002982753417122619
0.016024473911425474,0.015264192066114735,0.01395221168040428,0.012070898611228342,0.0032672477745658846,0.0023988622704596008,0.023180498951005823,-0.0137291692729814,0.009259155365754612,0.025677091983789424,0.0017622021155432321,0.02823224958183701,0.012580053021954196,0.02257536145954986,0.009491832957348345,-0.007922170288335417,-0.0035355372702579047,0.011371174736962697,0.01488750340438627,0.030012485095533448,-0.01636308970619149,0.030707660972236983,-0.00857170543975927,0.0020634115916435825,0.029992368386846824,0.020346226966436287,0.03914826010313699,0.017253602219726716,0.010635743190146707,-0.02538123464544384
